date,open,high,low,close,Adjusted_close,volume,dividend amount
2015-11-30,64.45,69.03,64.39,66.68,52.2582,247999672.0,0.0
2015-10-31,61.12,65.83,58.53,64.25,50.3538,332522900.0,0.44
2015-09-30,62.75,64.64,58.73,60.97,47.4399,353281723.0,0.0
2015-08-31,68.59,69.42,50.07,64.1,49.8753,373049156.0,0.0
2015-07-31,68.12,70.61,65.205,68.53,53.3223,325398488.0,0.44
2015-06-30,65.99,69.82,65.58,67.76,52.3845,337217192.0,0.0
2015-05-31,63.7,67.1899,63.25,65.78,50.8538,267750926.0,0.0
2015-04-30,60.41,64.48,59.65,63.26,48.9056,324991804.0,0.4
2015-03-31,61.24,62.87,58.87,60.58,46.5233,332482016.0,0.0
2015-02-28,54.53,61.92,54.27,61.28,47.0609,318999226.0,0.0
2015-01-31,62.62,62.96,54.37,54.38,41.7619,467828967.0,0.4
2014-12-31,59.98,63.49,58.11,62.58,47.7536,347635705.0,0.0
2014-11-30,60.79,61.93,59.42,60.16,45.9069,211504985.0,0.0
2014-10-31,60.24,60.8,54.26,60.48,46.1511,415457461.0,0.4
2014-09-30,59.46,61.85,58.78,60.24,45.6576,264080857.0,0.0
2014-08-31,57.39,59.95,55.6,59.45,45.0588,241549600.0,0.0
2014-07-31,57.15,59.35,54.96,57.67,43.7097,317245600.0,0.4
2014-06-30,55.65,58.22,55.02,57.62,43.3705,263682000.0,0.0
2014-05-31,55.92,56.37,52.97,55.57,41.8275,315091600.0,0.0
2014-04-30,60.95,61.29,54.35,55.98,42.1361,408990800.0,0.38
2014-03-31,56.3,61.48,55.69,60.71,45.411,425852600.0,0.0
2014-02-28,55.5,58.65,54.2,56.82,42.5013,345203100.0,0.0
2014-01-31,58.31,59.82,54.692,55.36,41.4092,425415900.0,0.38
2013-12-31,57.1,58.55,55.4,58.48,43.4593,330218200.0,0.0
2013-11-30,51.45,58.14,51.3,57.22,42.5229,365912800.0,0.0
2013-10-31,51.64,54.85,50.25,51.54,38.3018,482265300.0,0.38
2013-09-30,51.25,53.93,50.06,51.69,38.1351,434870300.0,0.0
2013-08-31,56.36,56.78,50.13,50.53,37.2793,343831300.0,0.0
2013-07-31,53.22,56.93,52.12,55.73,41.1157,414604000.0,0.38
2013-06-30,54.6,55.39,50.11,52.79,38.6683,440217000.0,0.0
2013-05-31,48.76,55.9,46.98,54.59,39.9868,549824600.0,0.0
2013-04-30,47.55,49.63,46.05,49.01,35.8995,489433900.0,0.3
2013-03-31,48.59,51.0,47.28,47.46,34.543,465174328.0,0.0
2013-02-28,47.4,49.68,46.85,48.92,35.6056,450398100.0,0.0
2013-01-31,44.98,47.35,44.2,47.05,34.2445,522625800.0,0.3
2012-12-31,41.27,44.54,40.2,43.9691,31.7886,461095700.0,0.0
2012-11-30,41.7,43.07,38.83,41.08,29.6999,467570200.0,0.0
2012-10-31,40.88,43.54,40.42,41.68,30.1337,517965600.0,0.3
2012-09-30,36.98,42.09,36.78,40.48,29.0528,485796100.0,0.0
2012-08-31,36.19,38.86,34.76,37.14,26.6556,468135900.0,0.0
2012-07-31,36.27,37.2,33.1,36.0,25.8375,814935400.0,0.3
2012-06-30,32.41,37.03,30.83,35.73,25.431,1033963700.0,0.0
2012-05-31,43.0,44.24,32.26,33.15,23.5947,1294302900.0,0.0
2012-04-30,45.75,46.35,41.8,42.98,30.5913,617224800.0,0.3
2012-03-31,39.51,46.49,39.12,45.98,32.5118,820652500.0,0.0
2012-02-29,37.89,39.935,37.05,39.24,27.746,565332000.0,0.0
2012-01-31,34.06,38.1,34.01,37.3,26.3743,722165800.0,0.25
2011-12-31,30.86,34.19,30.03,33.25,23.3436,818108000.0,0.0
2011-11-30,32.47,35.18,28.28,30.97,21.7429,836433900.0,0.0
2011-10-31,30.03,37.54,27.85,34.76,24.4037,1065099100.0,0.25
2011-09-30,37.62,37.82,28.53,30.12,20.9729,1031994300.0,0.0
2011-08-31,41.16,41.37,32.31,37.56,26.1534,1190346900.0,0.0
2011-07-31,40.81,42.55,38.93,40.45,28.1658,666695700.0,0.25
2011-06-30,42.87,42.99,39.24,40.94,28.3366,807200100.0,0.0
2011-05-31,45.94,46.07,41.69,43.24,29.9285,586460300.0,0.0
2011-04-30,46.55,47.8,43.53,45.63,31.5828,577996200.0,0.25
2011-03-31,46.47,47.1,43.4,46.1,31.7369,684643600.0,0.0
2011-02-28,45.2,48.36,44.3,46.69,32.143,597586300.0,0.0
2011-01-31,43.0,45.94,42.645,44.94,30.9383,827482200.0,0.05
2010-12-31,37.95,43.1201,37.65,42.42,29.1704,665999200.0,0.0
2010-11-30,37.61,41.34,36.83,37.4,25.7184,760406300.0,0.0
2010-10-31,38.34,40.72,36.21,37.63,25.8765,949249000.0,0.05
2010-09-30,36.74,41.5,36.66,38.06,26.1387,717143800.0,0.0
2010-08-31,40.98,41.7,35.55,36.36,24.9711,723429400.0,0.0
2010-07-31,36.54,41.24,35.16,40.28,27.6633,832405700.0,0.05
2010-06-30,39.32,39.96,36.51,36.61,25.108,975653600.0,0.0
2010-05-31,42.97,43.73,37.02,39.58,27.1449,1137332300.0,0.0
2010-04-30,45.03,48.2,42.23,42.58,29.2024,947688500.0,0.05
2010-03-31,42.03,46.05,41.34,44.7,30.6225,755522200.0,0.0
2010-02-28,39.1,42.305,37.025,41.97,28.7522,876257200.0,0.0
2010-01-31,41.79,45.19,38.07,38.94,26.6765,1029066400.0,0.05
2009-12-31,42.61,43.09,40.0373,41.62,28.4792,755880700.0,0.0
2009-11-30,42.18,44.99,40.75,42.49,29.0745,644655200.0,0.0
2009-10-31,43.4,47.47,40.53,41.77,28.5819,857048300.0,0.05
2009-09-30,43.08,46.5,40.75,43.82,29.9489,710240100.0,0.0
2009-08-31,39.12,44.24,38.988,43.46,29.7028,851531100.0,0.0
2009-07-31,34.27,39.47,31.59,38.65,26.4154,1083420300.0,0.05
2009-06-30,37.4,37.73,32.18,34.11,23.2781,1418979800.0,0.0
2009-05-31,32.85,38.94,32.06,36.9,25.1821,1541580000.0,0.0
2009-04-30,25.29,35.21,25.29,33.0,22.5206,2113301200.0,0.05
2009-03-31,21.7,29.6,14.96,26.58,18.1071,2805950700.0,0.0
2009-02-28,25.0,27.97,18.75,22.85,15.5661,1715266600.0,0.0
2009-01-31,31.19,31.64,17.7,25.51,17.3782,1571005200.0,0.38
2008-12-31,30.67,37.7,24.61,31.53,21.222,1154247300.0,0.0
2008-11-30,41.25,42.5,19.69,31.66,21.3095,1436151000.0,0.0
2008-10-31,46.91,50.63,32.52,41.25,27.7643,1587863300.0,0.38
2008-09-30,39.56,49.0,34.04,46.7,31.1947,1386597500.0,0.0
2008-08-31,41.11,42.85,35.0,38.49,25.7106,750472600.0,0.0
2008-07-31,33.66,43.0,29.24,40.63,27.1401,1268229800.0,0.38
2008-06-30,42.63,42.77,33.96,34.31,22.6653,939120600.0,0.0
2008-05-31,47.68,49.95,41.9,43.0,28.4059,563598400.0,0.0
2008-04-30,45.13,48.64,41.17,47.65,31.4777,707297700.0,0.38
2008-03-31,40.13,48.16,36.01,42.95,28.1416,1076808500.0,0.0
2008-02-29,47.39,48.7,40.38,40.65,26.6346,630381200.0,0.0
2008-01-31,43.47,49.29,37.66,47.4,31.0573,894659000.0,0.38
2007-12-31,45.92,48.02,42.79,43.65,28.3448,462894600.0,0.0
2007-11-30,45.65,46.32,40.15,45.62,29.6241,632312100.0,0.0
2007-10-31,45.47,47.88,44.6,47.0,30.5202,427511900.0,0.38
2007-09-30,44.4,48.06,43.2,45.82,29.5153,347252900.0,0.0
2007-08-31,43.7,48.29,42.16,44.52,28.6779,670058600.0,0.0
2007-07-31,48.9,50.48,43.5,44.01,28.3494,517826100.0,0.38
2007-06-30,51.92,52.08,48.06,48.45,30.9709,323308000.0,0.0
2007-05-31,52.4,53.25,51.26,51.83,33.1316,242848700.0,0.0
2007-04-30,48.38,53.06,47.7,52.1,33.3041,301906400.0,0.34
2007-03-31,48.53,49.65,45.91,48.38,30.7112,354058700.0,0.0
2007-02-28,50.98,51.95,47.6,49.39,31.3523,217186600.0,0.0
2007-01-31,48.0,51.16,47.32,50.93,32.3299,255322500.0,0.34
2006-12-31,46.5,49.0,45.51,48.3,30.445,204996600.0,0.0
2006-11-30,47.75,48.05,45.78,46.28,29.1718,184245600.0,0.0
2006-10-31,46.96,48.57,46.37,47.44,29.903,247025600.0,0.34
2006-09-30,45.85,47.49,44.68,46.96,29.39,182171700.0,0.0
2006-08-31,45.79,46.1,43.5,45.66,28.5764,198516600.0,0.0
2006-07-31,42.05,45.71,40.4,45.62,28.5513,239719400.0,0.34
2006-06-30,42.75,44.2,39.33,42.0,26.0789,271716100.0,0.0
2006-05-31,45.38,46.8,41.59,42.64,26.4763,262343700.0,0.0
2006-04-30,41.95,45.9,41.48,45.38,28.1777,208177900.0,0.34
2006-03-31,41.2,42.43,40.87,41.64,25.6491,254538100.0,0.0
2006-02-28,39.88,41.95,39.05,41.14,25.3411,189953500.0,0.0
2006-01-31,39.83,40.87,37.88,39.75,24.4849,262471900.0,0.34
2005-12-31,38.52,40.56,38.32,39.69,24.2399,200859300.0,0.0
2005-11-30,36.79,39.18,36.58,38.25,23.3605,237640300.0,0.0
2005-10-31,34.19,36.8,32.92,36.62,22.365,269054600.0,0.34
2005-09-30,33.75,35.0,33.5,33.93,20.5145,211341400.0,0.0
2005-08-31,35.32,35.65,33.31,33.89,20.4903,193472900.0,0.0
2005-07-31,35.22,35.95,34.3,35.14,21.2461,187460100.0,0.34
2005-06-30,35.56,36.5,35.01,35.32,21.1498,197370200.0,0.0
2005-05-31,35.58,36.3,34.11,35.75,21.4073,199696300.0,0.0
2005-04-30,34.79,35.88,33.35,35.49,21.2516,274126100.0,0.34
2005-03-31,37.0,37.79,34.32,34.6,20.5122,266804300.0,0.0
2005-02-28,37.5,38.07,35.9,36.55,21.6682,203306200.0,0.0
2005-01-31,39.48,39.69,36.51,37.33,22.1306,231082900.0,0.34
2004-12-31,37.8,39.48,37.25,39.01,22.9237,209201600.0,0.0
2004-11-30,38.77,39.91,37.06,37.65,22.1245,222462100.0,0.0
2004-10-31,39.9,40.45,36.321,38.6,22.6827,216650400.0,0.34
2004-09-30,39.52,40.25,38.95,39.73,23.1488,185980900.0,0.0
2004-08-31,37.23,39.8,35.9,39.58,23.0614,178960500.0,0.0
2004-07-31,38.58,38.64,35.496,37.33,21.7504,225139100.0,0.34
2004-06-30,36.8,38.85,36.5,38.77,22.39,174976400.0,0.0
2004-05-31,38.01,38.75,34.62,36.84,21.2754,200758000.0,0.0
2004-04-30,41.95,42.57,37.45,37.6,21.7143,205652600.0,0.34
2004-03-31,41.23,43.84,40.44,41.95,24.0298,213536600.0,0.0
2004-02-29,39.1,41.2,38.61,41.02,23.4971,161986400.0,0.0
2004-01-31,36.56,40.53,36.3,38.89,22.277,292400100.0,0.34
2003-12-31,35.61,36.84,34.5,36.73,20.8461,145825100.0,0.0
2003-11-30,36.22,36.76,34.45,35.4,20.0913,119712400.0,0.0
2003-10-31,34.7,36.99,34.56,35.9,20.375,201848900.0,0.34
2003-09-30,34.42,35.87,33.16,34.33,19.2966,173570000.0,0.0
2003-08-31,35.08,35.43,32.4,34.22,19.2348,183969800.0,0.0
2003-07-31,33.84,38.26,33.05,35.05,19.7014,198713700.0,0.34
2003-06-30,33.35,36.52,33.32,34.18,19.0233,210944900.0,0.0
2003-05-31,29.35,33.07,28.69,32.86,18.2886,204510000.0,0.0
2003-04-30,24.15,29.69,23.75,29.35,16.3351,241402800.0,0.34
2003-03-31,23.15,24.9,20.13,23.71,13.0198,224183400.0,0.0
2003-02-28,23.5,23.87,20.86,22.68,12.4542,168216300.0,0.0
2003-01-31,25.25,28.29,22.7,23.34,12.8166,243213700.0,0.34
2002-12-31,25.99,26.14,22.8,24.0,13.0052,203658000.0,0.0
2002-11-30,20.75,25.7,20.0,25.17,13.6392,243834500.0,0.0
2002-10-31,19.15,21.61,15.26,20.75,11.2441,372556800.0,0.34
2002-09-30,25.65,25.75,17.86,18.99,10.1022,308858000.0,0.0
2002-08-31,24.96,27.4,22.1,26.4,14.0441,247681100.0,0.0
2002-07-31,33.59,33.73,18.22,24.96,13.278,350909700.0,0.34
2002-06-30,36.0,36.25,30.15,33.92,17.8502,177232000.0,0.0
2002-05-31,35.44,38.75,34.24,35.95,18.9185,150664200.0,0.0
2002-04-30,35.95,37.95,33.1,35.1,18.4712,189633900.0,0.34
2002-03-31,29.6,36.49,29.05,35.65,18.5802,211048800.0,0.0
2002-02-28,34.05,34.05,26.7,29.25,15.2446,285216300.0,0.0
2002-01-31,36.49,39.68,30.4,34.05,17.7463,225098800.0,0.34
2001-12-31,37.08,40.95,35.02,36.35,18.7694,180358700.0,0.0
2001-11-30,36.09,40.3,35.16,37.72,19.4768,150775700.0,0.0
2001-10-31,34.29,38.08,31.85,35.36,18.2582,205630000.0,0.34
2001-09-30,40.28,40.28,29.04,33.82,17.2935,175067700.0,0.0
2001-08-31,43.42,43.82,38.73,39.02,19.9524,135245300.0,0.0
2001-07-31,45.12,45.56,40.21,42.88,21.9262,131864500.0,0.34
2001-06-30,48.41,49.06,41.77,43.71,22.1838,157719500.0,0.0
2001-05-31,47.9,49.9,45.56,48.31,24.5184,149322200.0,0.0
2001-04-30,44.5,49.54,38.54,47.16,23.9347,167154700.0,0.34
2001-03-31,45.6,51.19,37.58,44.9,22.5947,204257600.0,0.0
2001-02-28,54.99,55.85,45.3,46.66,23.4804,154547500.0,0.0
2001-01-31,44.62,57.33,43.19,54.99,27.6722,247102800.0,1.0
2000-12-31,37.12,47.56,36.88,45.44,22.4235,200159000.0,0.0
2000-11-30,45.5,46.5,35.44,36.88,18.1993,155467700.0,0.0
2000-10-31,46.62,48.12,32.38,45.5,22.4531,245473100.0,0.32
2000-09-30,56.69,58.38,44.56,46.19,22.6346,233944700.0,1.0
2000-08-31,49.88,56.56,49.62,55.88,26.7828,139772000.0,0.0
2000-07-31,45.88,53.75,45.88,49.81,23.8735,84149300.0,0.32
2000-06-30,75.87,82.38,44.12,46.06,21.9286,122980102.0,0.0
2000-05-31,72.5,77.0,68.13,74.69,23.706,103784871.0,0.0
2000-04-30,87.94,93.0,71.75,72.12,22.8903,99979203.0,0.48
2000-03-31,79.88,100.75,77.13,87.19,27.5211,110318738.0,0.0
2000-02-29,82.44,86.37,74.56,79.62,25.1316,88645202.0,0.0
2000-01-31,74.75,81.5,68.25,80.69,25.4694,109109004.0,0.41
1999-12-31,77.13,83.37,72.06,77.69,24.3814,65211136.0,0.0
