date,open,high,low,close,Adjusted_close,volume,dividend amount
2014-07-31,166.35,182.07,161.53,172.87,142.5339,59896200.0,0.0
2014-06-30,159.78,171.08,157.91,167.44,138.0568,48257200.0,0.0
2014-05-31,159.8,163.43,153.71,159.81,131.7657,51072500.0,0.55
2014-04-30,164.76,167.67,151.65,159.82,131.3259,78693500.0,0.0
2014-03-31,164.22,175.59,160.77,163.85,134.6374,69380700.0,0.0
2014-02-28,165.15,167.82,159.77,166.45,136.7738,70386800.0,0.55
2014-01-31,176.95,181.13,163.3,164.12,134.4052,67649400.0,0.0
2013-12-31,169.88,177.44,164.77,177.26,145.1661,55718100.0,0.0
2013-11-30,161.03,170.69,159.61,168.94,138.3525,57399200.0,0.55
2013-10-31,158.86,163.35,152.83,160.86,131.3061,75131900.0,0.0
2013-09-30,154.48,170.0,153.42,158.21,129.143,78759300.0,0.0
2013-08-31,165.74,169.69,151.33,152.13,124.18,52123900.0,0.5
2013-07-31,152.78,167.41,149.28,164.03,133.4575,65295900.0,0.0
2013-06-30,161.56,168.2,148.71,151.25,123.0595,76021100.0,0.0
2013-05-31,145.83,165.828,140.39,162.08,131.8709,89480300.0,0.5
2013-04-30,146.67,151.45,137.29,146.07,118.4763,81816700.0,0.0
2013-03-31,148.12,157.19,144.68,147.15,119.3523,82855700.0,0.0
2013-02-28,148.51,159.0,146.615,149.76,121.4692,92481400.0,0.5
2013-01-31,131.3,148.0,129.62,147.86,119.5244,98912700.0,0.0
2012-12-31,118.42,129.72,115.62,127.56,103.1146,80380300.0,0.0
2012-11-30,122.82,126.73,113.84,117.79,95.2169,78473200.0,0.5
2012-10-31,116.67,126.48,116.22,122.39,98.5226,96115200.0,0.0
2012-09-30,105.55,122.6,105.54,113.68,91.5111,91155600.0,0.0
2012-08-31,101.27,107.34,96.72,105.72,85.1034,70895400.0,0.46
2012-07-31,96.56,102.18,91.15,100.9,80.8692,96498800.0,0.0
2012-06-30,94.07,97.6,90.43,95.86,76.8297,104497000.0,0.0
2012-05-31,114.84,116.48,93.7,95.7,76.7015,121117300.0,0.46
2012-04-30,124.14,125.54,110.07,115.15,91.8585,118236700.0,0.0
2012-03-31,115.97,128.72,113.11,124.37,99.2135,148682900.0,0.0
2012-02-29,112.61,118.66,111.4,115.14,91.8505,114450200.0,0.35
2012-01-31,92.97,112.5,92.42,111.47,88.6579,159706200.0,0.0
2011-12-31,94.58,106.1,86.9,90.43,71.9237,158615200.0,0.0
2011-11-30,103.49,109.2574,87.6,95.86,76.2424,150193800.0,0.35
2011-10-31,93.74,118.07,84.27,109.55,86.7887,179485000.0,0.0
2011-09-30,115.55,115.55,91.4,94.55,74.9053,166764200.0,0.0
2011-08-31,136.92,137.34,103.16,116.22,92.0729,230480100.0,0.35
2011-07-31,133.43,139.25,125.5,134.97,106.6033,113317000.0,0.0
2011-06-30,139.95,140.0,128.3,133.09,105.1184,135783900.0,0.0
2011-05-31,152.2,153.07,133.64,140.73,111.1527,144717100.0,0.35
2011-04-30,159.77,164.4,149.55,151.01,118.9718,101954000.0,0.0
2011-03-31,163.55,165.1799,153.26,158.6,124.9516,112097700.0,0.0
2011-02-28,163.86,169.9,161.318,163.78,129.0326,82986600.0,0.35
2011-01-31,170.55,175.34,160.12,163.62,128.6316,116535100.0,0.0
2010-12-31,158.45,171.23,157.0,168.16,132.2008,93645400.0,0.0
2010-11-30,161.77,171.61,156.14,156.14,122.7511,119779000.0,0.35
2010-10-31,145.2,163.79,144.7,161.13,126.3908,141630000.0,0.0
2010-09-30,139.01,154.7,137.8,144.58,113.4089,140199700.0,0.0
2010-08-31,152.82,157.25,135.79,136.93,107.4082,135451900.0,0.35
2010-07-31,131.69,153.41,129.5,150.82,118.0014,229090000.0,0.0
2010-06-30,144.26,146.4,131.0218,131.27,102.7055,232977100.0,0.0
2010-05-31,147.84,152.35,134.2,144.26,112.8688,370736300.0,0.35
2010-04-30,171.72,186.41,143.3,145.2,113.3306,533264800.0,0.0
2010-03-31,156.51,178.73,156.17,170.63,133.1791,240364800.0,0.0
2010-02-28,149.82,160.21,148.87,156.35,122.0334,231970100.0,0.35
2010-01-31,170.05,178.75,147.81,148.72,115.8188,281861700.0,0.0
2009-12-31,171.25,171.33,160.2,168.84,131.4876,161365000.0,0.0
2009-11-30,171.59,181.43,163.22,169.66,132.1262,172931900.0,0.35
2009-10-31,184.01,193.6,169.68,170.17,132.2506,239994100.0,0.0
2009-09-30,164.8,188.0,158.14,184.35,143.2708,199442300.0,0.0
2009-08-31,165.2,170.94,157.2,165.46,128.5901,185686700.0,0.35
2009-07-31,147.59,166.42,135.23,163.3,126.6404,276099800.0,0.0
2009-06-30,145.8,151.17,137.01,147.44,114.3408,256181100.0,0.0
2009-05-31,127.9,145.9,126.16,144.57,112.1151,350808200.0,0.35
2009-04-30,104.1,131.27,103.94,128.5,99.3991,570092500.0,0.0
2009-03-31,87.86,115.65,72.78,106.02,82.01,638449100.0,0.0
2009-02-28,78.74,98.66,78.57,91.08,70.4534,511687300.0,0.4667
2009-01-31,84.02,92.2,59.13,80.73,62.1047,434975100.0,0.0
2008-12-31,75.8,86.15,60.22,84.39,64.9203,411474500.0,0.0
2008-11-30,92.0,95.25,47.41,78.99,60.7662,598157200.0,0.0
2008-10-31,127.32,142.0,74.0,92.5,71.1593,601615500.0,0.35
2008-09-30,167.5,172.45,85.88,128.0,98.1527,628148300.0,0.0
2008-08-31,185.0,186.0,152.59,163.97,125.7351,181266200.0,0.0
2008-07-31,172.34,190.04,152.25,184.04,141.1251,301859300.0,0.35
2008-06-30,177.0,187.01,161.21,174.9,133.8542,268616400.0,0.0
2008-05-31,192.0,203.39,170.8,176.41,135.0098,155761400.0,0.0
2008-04-30,171.5,194.93,161.68,191.37,146.459,226867500.0,0.35
2008-03-31,168.68,184.52,140.27,165.39,126.3457,369718000.0,0.0
2008-02-29,199.6,208.78,169.0,169.63,129.5847,227080500.0,0.0
2008-01-31,215.0,215.05,174.05,199.55,152.4414,273646200.0,0.35
2007-12-31,225.9,229.35,196.9,215.05,163.9824,214258500.0,0.0
2007-11-30,243.55,244.41,201.57,226.64,172.8201,294444500.0,0.0
2007-10-31,215.41,250.7,213.0,247.92,189.0468,227631800.0,0.35
2007-09-30,176.18,218.67,175.0,216.74,165.0162,245168100.0,0.0
2007-08-31,187.03,198.5,157.38,176.01,134.0062,384073300.0,0.0
2007-07-31,217.5,225.77,187.25,188.34,143.3937,198394200.0,0.35
2007-06-30,232.09,233.64,212.56,216.75,164.7246,147822700.0,0.0
2007-05-31,219.08,233.97,215.35,230.82,175.4174,112049300.0,0.0
2007-04-30,207.45,226.61,203.29,218.61,166.1381,110794200.0,0.35
2007-03-31,196.0,212.22,189.85,206.63,156.7842,227470100.0,0.0
2007-02-28,213.25,222.75,194.65,201.75,153.0814,119592400.0,0.0
2007-01-31,200.6,220.51,197.82,212.16,160.9802,132539600.0,0.35
2006-12-31,195.7,206.7,191.52,199.35,151.009,92344800.0,0.0
2006-11-30,191.0,203.35,182.7,194.8,147.5624,93586900.0,0.0
2006-10-31,168.51,193.6,168.51,189.79,143.7673,118997500.0,0.35
2006-09-30,148.7,171.15,147.13,169.17,127.8988,105586500.0,0.0
2006-08-31,151.68,156.87,145.66,148.65,112.385,86544500.0,0.0
2006-07-31,151.93,153.73,138.97,152.75,115.4847,89186400.0,0.35
2006-06-30,150.92,157.0,136.79,150.43,113.4511,139219300.0,0.0
2006-05-31,161.1,166.55,140.42,150.95,113.8433,109492500.0,0.0
2006-04-30,157.99,169.31,156.92,160.29,120.8874,78063800.0,0.35
2006-03-31,141.98,159.63,139.18,156.96,118.1267,104268100.0,0.0
2006-02-28,141.4,146.35,137.8,141.29,106.3336,63470300.0,0.0
2006-01-31,126.7,141.86,124.23,141.25,106.3035,87171600.0,0.25
2005-12-31,130.5,134.16,124.34,127.71,95.931,62056200.0,0.0
2005-11-30,126.7,134.99,124.8,128.96,96.8699,60948900.0,0.0
2005-10-31,121.29,127.38,110.23,126.37,94.9244,105098700.0,0.25
2005-09-30,111.7,121.7,111.6,121.58,91.1345,75008400.0,0.0
2005-08-31,107.6,114.87,106.69,111.18,83.3388,59458100.0,0.0
2005-07-31,102.17,109.98,102.02,107.48,80.5653,63424600.0,0.25
2005-06-30,97.4,104.96,96.43,102.02,76.2978,94605900.0,0.0
2005-05-31,105.48,107.29,94.75,97.5,72.9174,117093700.0,0.0
2005-04-30,110.74,114.25,103.21,106.79,79.8652,101950900.0,0.25
2005-03-31,108.39,113.17,107.5,109.99,82.0614,76524300.0,0.0
2005-02-28,107.65,113.93,107.3,108.8,81.1736,56697300.0,0.0
2005-01-31,104.9,107.97,101.79,107.85,80.4648,74547600.0,0.25
2004-12-31,105.25,110.88,100.44,104.04,77.4349,76486500.0,0.0
2004-11-30,98.2,105.59,97.8,104.76,77.9708,67544700.0,0.0
2004-10-31,93.46,98.45,90.74,98.38,73.2223,72722800.0,0.25
2004-09-30,89.85,94.96,88.89,93.24,69.2116,67196300.0,0.0
2004-08-31,87.78,91.57,83.29,89.65,66.5467,71437600.0,0.0
2004-07-31,94.17,94.35,85.72,88.19,65.463,78642000.0,0.25
2004-06-30,93.81,95.15,87.68,94.16,69.6955,89079100.0,0.0
2004-05-31,96.95,98.5,90.08,93.91,69.5104,89214200.0,0.0
2004-04-30,104.24,107.5,96.31,96.75,71.6125,67727300.0,0.25
2004-03-31,107.3,109.29,98.38,104.35,77.0461,86538200.0,0.0
2004-02-29,99.23,108.0,98.43,105.87,78.1684,61639800.0,0.0
2004-01-31,98.8,102.75,96.15,99.55,73.502,80373300.0,0.25
2003-12-31,96.23,100.78,95.73,98.73,72.7139,63304000.0,0.0
2003-11-30,94.65,97.39,91.7,96.08,70.7622,55681200.0,0.0
2003-10-31,83.9,94.89,83.9,93.9,69.1566,86386800.0,0.25
2003-09-30,88.54,93.74,83.64,83.9,61.6147,94609600.0,0.0
2003-08-31,86.95,89.1,82.9,88.49,64.9855,57362700.0,0.0
2003-07-31,83.75,90.35,82.361,87.14,63.9941,82517900.0,0.25
2003-06-30,81.5,91.98,81.5,83.75,61.3271,110702900.0,0.0
2003-05-31,75.9,81.67,73.22,81.5,59.6795,85129900.0,0.0
2003-04-30,68.48,78.9,68.06,75.9,55.5788,90997300.0,0.12
2003-03-31,69.45,72.1,61.02,68.08,49.7738,109285900.0,0.0
2003-02-28,68.1,69.75,63.75,69.45,50.7754,69664000.0,0.0
2003-01-31,68.1,75.75,66.95,68.1,49.7884,77425600.0,0.12
2002-12-31,78.88,80.9,67.0,68.1,49.7022,72327100.0,0.0
2002-11-30,71.6,81.0,71.0,78.87,57.5626,78057400.0,0.0
2002-10-31,66.5,75.35,58.57,71.6,52.2566,134795100.0,0.12
2002-09-30,76.06,76.42,64.49,66.03,48.1118,99519100.0,0.0
2002-08-31,73.15,81.97,67.75,77.3,56.3235,102812600.0,0.0
2002-07-31,73.75,77.0,65.55,73.15,53.2996,205190100.0,0.12
2002-06-30,75.45,77.02,69.03,73.35,53.3534,72219000.0,0.025
2002-05-31,78.55,82.1,74.0,75.45,54.862,71135300.0,0.0
2002-04-30,89.45,89.45,75.8,78.75,57.2615,77215300.0,0.12
2002-03-31,81.5,92.25,80.85,90.25,65.5242,60265000.0,0.0
2002-02-28,86.5,86.5,77.52,80.94,58.7648,70296800.0,0.0
2002-01-31,92.8,97.25,81.6,86.98,63.1501,81933000.0,0.12
2001-12-31,88.0,95.17,85.55,92.75,67.2494,51124600.0,0.0
2001-11-30,78.5,92.75,77.31,89.0,64.5305,58203800.0,0.0
2001-10-31,71.36,86.5,71.0,78.16,56.6708,82618800.0,0.12
2001-09-30,79.95,81.45,63.27,71.35,51.657,59324200.0,0.0
2001-08-31,83.5,87.5,75.05,80.1,57.9919,59785700.0,0.0
2001-07-31,85.95,88.0,80.0,83.16,60.2073,50417900.0,0.12
2001-06-30,95.49,98.14,84.5,85.8,62.0309,53906100.0,0.0
2001-05-31,90.0,105.2,89.29,95.1,68.7546,53616900.0,0.0
2001-04-30,85.1,102.5,77.0,91.1,65.8627,70863700.0,0.12
2001-03-31,89.4,97.5,81.0,85.1,61.4478,93130100.0,0.0
2001-02-28,114.9,118.9,90.25,91.75,66.2495,59505300.0,0.0
2001-01-31,104.4,120.0,97.5,113.8,82.171,67405500.0,0.12
2000-12-31,82.13,108.4,80.25,106.9,77.1027,55874100.0,0.0
2000-11-30,96.75,101.6,77.0,82.13,59.2371,40827600.0,0.0
2000-10-31,113.1,116.9,90.88,99.81,71.989,54636500.0,0.12
2000-09-30,128.0,133.6,105.8,114.1,82.1978,37402600.0,0.0
2000-08-31,99.0,129.5,97.0,129.5,93.2919,53400600.0,0.0
2000-07-31,94.38,106.9,88.38,98.69,71.0964,29921400.0,0.12
2000-06-30,74.56,95.94,73.63,94.77,68.1935,36702400.0,0.0
2000-05-31,93.25,101.6,69.38,73.56,52.9314,41825300.0,0.0
2000-04-30,108.8,110.8,79.44,93.25,67.0997,41328400.0,0.12
2000-03-31,93.25,128.0,93.19,105.3,75.6719,35059300.0,0.0
2000-02-29,92.88,94.0,80.69,92.5,66.4734,18721100.0,0.0
2000-01-31,94.19,94.19,78.63,91.63,65.8482,19531500.0,0.12
1999-12-31,74.75,94.81,74.75,94.19,67.5935,17003400.0,0.0
